rowan visited the eiffel tower . the country rowan traveled to was	2	8	0.15513184666633606	['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']	France	0	0.86	1
rowan has a sister and visited the eiffel tower . the country rowan traveled to was	6	8	0.06437081098556519	['France', 'Italy', 'India', 'Russia', 'Egypt', 'Peru']	France	0	0.36	1
rowan has a sister , played basketball , and visited the eiffel tower . the country rowan traveled to was	10	8	0.04713870957493782	['France', 'Italy', 'India', 'Russia', 'Egypt', 'Peru']	France	0	0.26	1
rowan has a sister , played basketball , sang in a choir , and visited the eiffel tower . the country rowan traveled to was	15	8	0.051075711846351624	['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']	France	0	0.28	1
jack visited the pyramid of giza . the country jack traveled to was	2	9	0.09260857105255127	['Egypt', 'France', 'India', 'Peru', 'Russia', 'Italy']	Egypt	0	0.62	1
jack has a sister and visited the pyramid of giza . the country jack traveled to was	6	9	0.08739284425973892	['Egypt', 'France', 'India', 'Peru', 'Italy', 'Russia']	Egypt	0	0.58	1
jack has a sister , played basketball , and visited the pyramid of giza . the country jack traveled to was	10	9	0.041108857840299606	['Egypt', 'France', 'India', 'Italy', 'Russia', 'Peru']	Egypt	0	0.27	1
jack has a sister , played basketball , sang in a choir , and visited the pyramid of giza . the country jack traveled to was	15	9	0.031474947929382324	['Egypt', 'France', 'India', 'Russia', 'Italy', 'Peru']	Egypt	0	0.21	1
sebastian visited the machu picchu . the country sebastian traveled to was	2	8	0.36091166734695435	['Peru', 'France', 'Italy', 'India', 'Russia', 'Egypt']	Peru	0	2.41	1
sebastian has a sister and visited the machu picchu . the country sebastian traveled to was	6	8	0.11480869352817535	['Peru', 'Italy', 'India', 'France', 'Russia', 'Egypt']	Peru	0	0.77	1
sebastian has a sister , played basketball , and visited the machu picchu . the country sebastian traveled to was	10	8	0.06657783687114716	['Peru', 'Italy', 'India', 'France', 'Russia', 'Egypt']	Peru	0	0.44	1
sebastian has a sister , played basketball , sang in a choir , and visited the machu picchu . the country sebastian traveled to was	15	8	0.05813629552721977	['Peru', 'Italy', 'India', 'France', 'Russia', 'Egypt']	Peru	0	0.39	1
joe visited the tower of pisa . the country joe traveled to was	2	9	0.337965190410614	['Italy', 'France', 'Russia', 'India', 'Egypt', 'Peru']	Italy	0	1.88	1
joe has a sister and visited the tower of pisa . the country joe traveled to was	6	9	0.2088484764099121	['Italy', 'France', 'Russia', 'India', 'Egypt', 'Peru']	Italy	0	1.16	1
joe has a sister , played basketball , and visited the tower of pisa . the country joe traveled to was	10	9	0.055334173142910004	['Italy', 'France', 'Russia', 'India', 'Egypt', 'Peru']	Italy	0	0.31	1
